timestamp,customer_id,assignment,stratum,tenure_group,revenue_tier,tenure_months,monthly_charges
2026-02-28T18:06:45.093961,MTM_0048,0,established_high,established,high,7,71.33459560328826
2026-02-28T18:06:45.095526,MTM_0049,3,established_low,established,low,23,56.29257494918451
2026-02-28T18:06:45.097258,MTM_0050,4,established_high,established,high,14,77.37342854914002
2026-02-28T18:06:45.104749,MTM_0051,7,early_high,early,high,6,90.52138450071888
2026-02-28T18:06:45.106477,MTM_0052,3,established_high,established,high,22,64.68123430340071
2026-02-28T18:06:45.108487,MTM_0053,6,early_high,early,high,5,78.2457940898924
2026-02-28T18:06:45.110150,MTM_0054,1,established_low,established,low,22,47.96472533457819
2026-02-28T18:06:45.111393,MTM_0055,2,established_high,established,high,20,70.97802089807172
2026-02-28T18:06:45.119286,MTM_0056,5,established_high,established,high,21,87.71117168612221
2026-02-28T18:06:45.121093,MTM_0057,4,established_high,established,high,21,66.33828524233817
2026-02-28T18:06:45.122838,MTM_0058,7,established_low,established,low,7,51.0600204598822
2026-02-28T18:06:45.123673,MTM_0059,7,established_high,established,high,11,81.30999404592198
2026-02-28T18:06:45.125592,MTM_0060,2,early_low,early,low,3,50.39765920425074
2026-02-28T18:06:45.129891,MTM_0061,1,early_high,early,high,3,66.54113378386627
2026-02-28T18:06:45.130810,MTM_0062,3,established_high,established,high,24,82.87575536200374
2026-02-28T18:06:45.131772,MTM_0063,0,established_high,established,high,10,96.07683984038259
2026-02-28T18:06:45.133499,MTM_0064,4,early_high,early,high,3,97.29191683979164
2026-02-28T18:06:45.135565,MTM_0065,0,established_high,established,high,9,79.42667971001
2026-02-28T18:06:45.138245,MTM_0066,3,established_high,established,high,16,98.77063171729051
2026-02-28T18:06:45.143435,MTM_0067,5,established_high,established,high,7,68.45042974523952
2026-02-28T18:06:45.145974,MTM_0068,6,established_high,established,high,18,88.41477862304677
2026-02-28T18:06:45.147546,MTM_0069,5,early_low,early,low,6,50.39211219460091
2026-02-28T18:06:45.149791,MTM_0070,1,established_high,established,high,7,63.910284063842404
2026-02-28T18:06:45.151413,MTM_0071,4,established_high,established,high,12,96.94874389548316
2026-02-28T18:06:45.153198,MTM_0072,7,early_low,early,low,6,42.71824058632267
2026-02-28T18:06:45.155062,MTM_0073,0,established_high,established,high,12,77.55159494285418
2026-02-28T18:06:45.157622,MTM_0074,3,early_high,early,high,3,72.36264690400375
2026-02-28T18:06:45.161114,MTM_0075,1,established_low,established,low,15,49.77606562488578
2026-02-28T18:06:45.162325,MTM_0076,7,established_high,established,high,18,78.54515669237894
2026-02-28T18:06:45.163849,MTM_0077,7,established_high,established,high,19,92.03193601330022
2026-02-28T18:06:45.165207,MTM_0078,5,established_high,established,high,22,74.52845067255274
2026-02-28T18:06:45.166414,MTM_0079,4,established_high,established,high,20,74.402022500316
2026-02-28T18:06:45.167929,MTM_0080,0,early_high,early,high,3,67.495173429491
2026-02-28T18:06:45.170670,MTM_0081,1,established_high,established,high,21,89.23836854463732
2026-02-28T18:06:45.175072,MTM_0082,3,established_high,established,high,14,63.16615826804645
2026-02-28T18:06:45.176889,MTM_0083,7,early_high,early,high,3,79.08908631146728
2026-02-28T18:06:45.178570,MTM_0084,3,established_low,established,low,13,51.74746808735779
2026-02-28T18:06:45.180543,MTM_0085,6,early_low,early,low,4,55.641671694154184
2026-02-28T18:06:45.184366,MTM_0086,4,established_low,established,low,9,47.08988965729937
2026-02-28T18:06:45.185589,MTM_0087,6,established_high,established,high,23,60.900196267191845
2026-02-28T18:06:45.188903,MTM_0088,2,established_high,established,high,13,92.64832081162318
2026-02-28T18:06:45.191349,MTM_0089,4,early_high,early,high,6,65.07676190293472
2026-02-28T18:06:45.193080,MTM_0090,4,early_low,early,low,6,50.64637262678337
2026-02-28T18:06:45.194916,MTM_0091,2,established_high,established,high,11,74.1112170249975
2026-02-28T18:06:45.199030,MTM_0092,5,early_high,early,high,5,99.4303085200404
2026-02-28T18:06:45.200822,MTM_0093,0,established_high,established,high,19,72.0596484118338
2026-02-28T18:06:45.204343,MTM_0094,3,established_high,established,high,16,80.6061942654582
2026-02-28T18:06:45.207405,MTM_0095,6,established_high,established,high,22,74.40627328739717
2026-02-28T18:06:45.208724,MTM_0096,1,established_low,established,low,17,44.99706467171558
2026-02-28T18:06:45.209518,MTM_0097,2,established_low,established,low,7,57.592646301883875
2026-02-28T18:06:45.212219,MTM_0098,3,established_high,established,high,22,80.35110736462231
2026-02-28T18:06:45.213770,MTM_0099,6,early_high,early,high,6,96.77167257290141
2026-02-28T18:06:45.214511,MTM_0100,5,established_high,established,high,18,87.37708856767324
2026-02-28T18:06:45.215873,MTM_0101,4,established_high,established,high,15,95.85574634123756
2026-02-28T18:06:45.218148,MTM_0102,2,established_high,established,high,9,99.75587452181975
2026-02-28T18:06:45.220421,MTM_0103,7,established_high,established,high,7,84.22213340746053
2026-02-28T18:06:45.223148,MTM_0104,7,established_high,established,high,13,82.34988903272168
2026-02-28T18:06:45.228968,MTM_0105,4,established_low,established,low,17,48.57950092317015
2026-02-28T18:06:45.232235,MTM_0106,0,established_high,established,high,12,90.21783245424243
2026-02-28T18:06:45.234216,MTM_0107,2,established_low,established,low,19,46.067360567367416
2026-02-28T18:06:45.236060,MTM_0108,1,established_high,established,high,9,65.56548850281646
2026-02-28T18:06:45.237872,MTM_0109,5,established_low,established,low,10,44.365780381851614
2026-02-28T18:06:45.240293,MTM_0110,5,established_high,established,high,20,93.5138145266066
2026-02-28T18:06:45.244924,MTM_0111,0,early_low,early,low,4,44.880926838513986
2026-02-28T18:06:45.249977,MTM_0112,0,established_low,established,low,7,53.99368434547167
2026-02-28T18:06:45.252977,MTM_0113,6,established_high,established,high,10,62.45624774536722
2026-02-28T18:06:45.260047,MTM_0114,2,early_high,early,high,3,92.821598118305
2026-02-28T18:06:45.263123,MTM_0115,2,established_high,established,high,19,96.83491464303152
2026-02-28T18:06:45.264992,MTM_0116,4,established_high,established,high,15,85.2026911155365
2026-02-28T18:06:45.269817,MTM_0117,1,established_high,established,high,8,82.49087173499198
2026-02-28T18:06:45.270593,MTM_0118,0,established_high,established,high,21,86.6288149556462
2026-02-28T18:06:45.271302,MTM_0119,3,established_low,established,low,10,47.05157480662629
2026-02-28T18:06:45.273294,MTM_0120,4,established_high,established,high,11,84.65269941659787
2026-02-28T18:06:45.280783,MTM_0121,1,early_high,early,high,5,75.00212590582957
2026-02-28T18:06:45.291934,MTM_0122,7,established_low,established,low,19,44.97347930160125
2026-02-28T18:06:45.293761,MTM_0123,1,early_low,early,low,3,53.41575031116716
2026-02-28T18:06:45.296587,MTM_0124,5,established_high,established,high,8,88.12655494160404
2026-02-28T18:06:45.297409,MTM_0125,7,established_high,established,high,15,98.19272960245834
2026-02-28T18:06:45.300009,MTM_0126,1,established_high,established,high,17,93.46858682188426
2026-02-28T18:06:45.302540,MTM_0127,0,established_high,established,high,24,95.47859981341576
2026-02-28T18:06:45.305989,MTM_0128,7,established_low,established,low,7,55.17941007935447
2026-02-28T18:06:45.308268,MTM_0129,3,established_high,established,high,21,98.15815213714593
2026-02-28T18:06:45.313098,MTM_0130,1,established_low,established,low,20,49.97292591455518
2026-02-28T18:06:45.315652,MTM_0131,2,established_high,established,high,19,81.74492133907702
2026-02-28T18:06:45.318366,MTM_0132,4,early_high,early,high,3,77.6534848050438
2026-02-28T18:06:45.319450,MTM_0133,6,established_high,established,high,24,63.05210988275319
2026-02-28T18:06:45.320196,MTM_0134,0,established_low,established,low,13,56.85779137553382
2026-02-28T18:06:45.321901,MTM_0135,7,established_high,established,high,18,93.41582703345497
2026-02-28T18:06:45.325164,MTM_0136,6,established_low,established,low,14,46.40536395615306
2026-02-28T18:06:45.326138,MTM_0137,5,established_low,established,low,23,56.64287097886796
2026-02-28T18:06:45.327327,MTM_0138,4,early_high,early,high,6,67.82190429639893
2026-02-28T18:06:45.330889,MTM_0139,6,established_low,established,low,20,55.956275497854335
2026-02-28T18:06:45.332759,MTM_0140,1,established_high,established,high,7,98.46368845996999
2026-02-28T18:06:45.334530,MTM_0141,4,established_low,established,low,24,41.93895706657903
2026-02-28T18:06:45.339371,MTM_0142,3,established_low,established,low,15,49.89005566822006
2026-02-28T18:06:45.344120,MTM_0143,6,early_high,early,high,3,86.65613702411353
2026-02-28T18:06:45.345879,MTM_0144,6,established_high,established,high,20,99.23656775889667
2026-02-28T18:06:45.347455,MTM_0145,4,established_high,established,high,19,62.604338196276444
2026-02-28T18:06:45.349681,MTM_0146,5,established_high,established,high,24,89.74985324239087
2026-02-28T18:06:45.351728,MTM_0147,3,established_high,established,high,19,90.29972228266827
2026-02-28T18:06:45.358982,MTM_0148,3,early_low,early,low,4,42.20931205815948
2026-02-28T18:06:45.360330,MTM_0149,6,early_low,early,low,3,40.82031788961984
2026-02-28T18:06:45.361873,MTM_0150,2,established_high,established,high,8,81.50286383013473
2026-02-28T18:06:45.363219,MTM_0151,1,established_high,established,high,7,99.98306039716783
2026-02-28T18:06:45.365296,MTM_0152,4,established_high,established,high,15,76.3704780670528
2026-02-28T18:06:45.369062,MTM_0153,7,early_high,early,high,3,80.3020410643514
2026-02-28T18:06:45.370830,MTM_0154,2,early_high,early,high,4,61.48976308197043
2026-02-28T18:06:45.372524,MTM_0155,6,established_low,established,low,10,41.3310845218181
2026-02-28T18:06:45.374302,MTM_0156,5,early_high,early,high,4,68.57264180734084
2026-02-28T18:06:45.376123,MTM_0157,3,early_high,early,high,5,71.2098100667196
2026-02-28T18:06:45.377804,MTM_0158,6,established_high,established,high,14,88.98314411278375
2026-02-28T18:06:45.378799,MTM_0159,0,established_high,established,high,14,73.65627829212318
2026-02-28T18:06:45.379492,MTM_0160,3,established_low,established,low,19,48.04091370703844
2026-02-28T18:06:45.380142,MTM_0161,3,established_high,established,high,17,65.2321467199045
2026-02-28T18:06:45.384437,MTM_0162,7,established_high,established,high,7,77.21857308120788
2026-02-28T18:06:45.386570,MTM_0163,3,early_high,early,high,4,88.30268005116172
2026-02-28T18:06:45.388131,MTM_0164,7,established_low,established,low,9,48.18228853520618
2026-02-28T18:06:45.389691,MTM_0165,0,early_high,early,high,4,61.03525352839582
2026-02-28T18:06:45.391386,MTM_0166,0,early_high,early,high,4,78.19865929733696
2026-02-28T18:06:45.393006,MTM_0167,4,established_high,established,high,17,66.24849532142375
2026-02-28T18:06:45.393753,MTM_0168,1,early_high,early,high,4,60.89532802139802
2026-02-28T18:06:45.394423,MTM_0169,0,established_high,established,high,8,67.05462684496626
2026-02-28T18:06:45.397286,MTM_0170,7,established_high,established,high,17,63.79256693927621
2026-02-28T18:06:45.398745,MTM_0171,5,established_high,established,high,12,91.7418225248047
2026-02-28T18:06:45.399422,MTM_0172,5,established_high,established,high,7,87.78830654043264
2026-02-28T18:06:45.400333,MTM_0173,6,established_high,established,high,12,95.59525750968966
2026-02-28T18:06:45.402055,MTM_0174,3,established_high,established,high,12,86.13506447892385
2026-02-28T18:06:45.403276,MTM_0175,2,established_high,established,high,22,67.54814537429567
2026-02-28T18:06:45.405326,MTM_0176,7,early_high,early,high,4,77.24834106532548
2026-02-28T18:06:45.406116,MTM_0177,3,early_low,early,low,4,59.72509661725049
2026-02-28T18:06:45.406796,MTM_0178,1,established_high,established,high,13,74.77899606830431
2026-02-28T18:06:45.408854,MTM_0179,7,established_low,established,low,13,44.551799686519836
2026-02-28T18:06:45.411415,MTM_0180,6,established_low,established,low,18,49.11416161073766
2026-02-28T18:06:45.414587,MTM_0181,2,established_high,established,high,24,81.8600544218159
2026-02-28T18:06:45.416878,MTM_0182,1,early_low,early,low,6,50.91280506394869
2026-02-28T18:06:45.423268,MTM_0183,5,early_high,early,high,5,92.45905629126503
2026-02-28T18:06:45.426012,MTM_0184,5,established_low,established,low,8,47.238152266036046
2026-02-28T18:06:45.427440,MTM_0185,7,established_high,established,high,11,61.35948905631917
2026-02-28T18:06:45.429839,MTM_0186,2,early_high,early,high,6,88.37207678758368
2026-02-28T18:06:45.433086,MTM_0187,1,established_high,established,high,19,75.83668493532583
2026-02-28T18:06:45.436304,MTM_0188,0,established_low,established,low,22,52.56095940020262
2026-02-28T18:06:45.437531,MTM_0189,2,established_low,established,low,24,54.16699198704426
2026-02-28T18:06:45.439022,MTM_0190,3,established_high,established,high,16,67.75208296798887
2026-02-28T18:06:45.440998,MTM_0191,1,established_low,established,low,15,43.74048175067449
2026-02-28T18:06:45.443127,MTM_0192,2,established_high,established,high,21,82.80097515307315
2026-02-28T18:06:45.444721,MTM_0193,1,established_high,established,high,17,90.66644035801772
2026-02-28T18:06:45.450655,MTM_0194,2,established_high,established,high,13,71.92680911591894
2026-02-28T18:06:45.452919,MTM_0195,7,established_high,established,high,15,92.0328988644834
2026-02-28T18:06:45.455043,MTM_0196,3,established_high,established,high,8,71.9570359873014
2026-02-28T18:06:45.457218,MTM_0197,5,established_low,established,low,17,46.292149991948854
2026-02-28T18:06:45.459041,MTM_0198,1,established_low,established,low,7,50.93703270855748
2026-02-28T18:06:45.463821,MTM_0199,2,established_low,established,low,9,59.3247499349907
2026-02-28T18:06:45.466785,MTM_0200,0,established_low,established,low,9,45.352259722723375
